"salario_base","treat","edad","educ_padres","distancia","treat_sesgado","salario_sesgado"
454543.449365682,0,20,2,-5.14859670697547,1,511018.704079917
443496.545903114,0,22,1,19.0689549509947,1,401152.871404213
504685.639918557,0,25,2,0.0139945352490933,0,493786.965292137
526890.911532281,1,23,2,12.5446037318177,1,463409.137827658
420809.670496031,0,22,1,8.67198620319195,1,478130.821508512
483015.789996239,1,23,2,-1.64594775315139,0,457221.698166671
569249.427791291,1,19,4,10.0216862951266,1,562845.915269204
519404.211173332,0,21,3,4.2323141414493,1,570989.398328614
438003.669273616,1,22,1,4.70950033505755,1,479946.743141654
528334.796123704,1,22,2,7.957197771692,0,480828.953595932
535195.030983616,1,18,3,0.452730479149578,1,564700.349234283
510594.022814463,1,24,3,20.3636374575299,1,498029.06252694
526040.661408328,0,22,3,-7.93239672466176,1,548459.613473957
473146.472254195,1,20,2,8.40295764753533,1,525009.022869883
581008.991654705,1,19,4,13.485352741394,1,556031.766911734
486042.004959326,1,22,2,-15.0372416338732,0,497070.246978991
448104.94987917,0,22,1,12.9457851254346,1,470637.540351677
464929.468683747,1,18,1,23.7664850487568,1,471399.316263955
517329.421600172,1,23,2,5.14270562363874,0,494082.087884959
448106.889851143,0,18,2,17.3830420818891,1,492667.315859069
421971.48818573,0,25,2,32.3464221734919,1,452753.886144635
500057.418694965,1,22,2,0.967611107536964,1,520607.41035118
495165.275424873,1,18,2,19.3917137053439,1,460909.189079433
482206.623946976,0,22,2,1.81765494380642,1,505289.518315335
474296.468890462,0,19,2,23.2168372101648,1,474415.713582238
545133.453900309,0,24,4,0.703953099279673,0,557658.747861255
566188.572119693,1,20,3,20.8059707693702,1,567748.619142847
558728.894204458,1,22,4,9.25944088200528,1,563131.051883559
574497.665834919,1,18,3,11.3959353058732,1,535298.25058213
422433.56833991,0,19,1,-7.70925293617762,1,446933.856849446
475723.657247326,1,21,2,-5.46469668195379,0,473624.463048875
525613.808677425,0,21,3,-2.37139193393196,0,509043.219406228
544382.750910006,1,22,3,4.85701511889578,0,499502.234542435
454804.864553284,1,20,2,17.3163913540533,1,494417.698922443
500647.613731962,0,21,3,24.2120669861916,1,523559.38219472
556855.41006283,0,23,3,-0.262984281949578,0,519718.223449624
522544.184122695,0,24,3,6.88859167177742,1,533463.413603155
488861.417646115,1,18,1,1.70145283057697,0,417894.912643451
525193.74183658,0,21,4,7.60670657568279,1,593684.957396773
549725.369120556,0,20,3,12.235240604526,1,532234.224732996
515176.993538959,0,21,3,19.4896348495018,1,516118.438770691
438200.59541523,0,25,2,14.7860585062628,0,423800.091380493
411549.440849864,0,22,1,11.4258030284217,1,431800.142162929
502302.476573139,1,18,2,16.6031271563986,1,444446.58826901
498731.629163431,1,18,2,-3.92938834608236,0,484092.397209913
533184.339128094,0,23,3,-0.404015784508942,1,495513.536230863
545796.09307974,0,18,4,10.9981779554655,1,571235.515326322
461370.16411965,0,25,2,-5.9188174041005,0,442336.911141528
481394.308043319,1,22,1,8.09029305830886,0,461726.430625802
568532.89357344,1,21,3,21.9713885570801,1,532654.395688894
524837.683354369,0,19,3,38.7734573146863,1,525489.5853144
534412.13258329,1,19,2,-0.601973956596115,0,474815.024046948
549982.197605097,0,22,4,-9.7805936158516,0,550025.46574058
471697.674341287,0,20,2,12.7921486669258,1,481368.840086986
508367.560875332,1,20,2,2.79616166776408,1,504102.504297572
470130.393762576,0,24,2,16.4148401614173,0,489594.404786032
435646.762533198,0,20,1,13.1810620181531,1,441575.315327689
489722.316690261,0,22,2,6.55502582781373,0,443269.391422596
481741.785133951,1,21,2,6.24596094346265,0,480415.644915774
489400.299032804,1,24,1,3.80809188810047,1,405128.338463854
480447.265604173,0,22,2,8.66174143200508,1,478399.919147278
481754.682926656,1,24,1,13.8065919366531,1,400918.097353009
477343.933760571,1,18,2,4.0016150060728,0,512382.023790198
529316.293283278,1,25,3,8.31406409558203,1,544513.792580042
525709.674998011,0,19,4,-7.22661912165292,1,566662.319184946
452752.986037455,1,24,1,45.4840664409123,0,412930.743202141
478003.429370611,0,22,2,-0.203505562941507,1,510907.0389474
520276.014591976,0,22,3,11.66816300986,1,528512.93757902
536313.506524877,0,25,3,17.2376939941989,1,548265.523578703
458924.577583442,1,19,1,-8.76198375663387,0,446149.061640846
489074.403504132,1,25,2,13.8904287722305,0,446796.428688127
572311.099048015,1,25,4,7.61611088324488,1,556216.404934037
537442.42951301,1,20,3,20.2920065467296,1,492119.536439337
444945.210588762,0,23,1,5.03813236402841,0,446344.858439089
495804.989227443,0,23,3,4.36803213001554,1,478420.449796841
479116.952369769,0,22,2,9.50207469381831,1,484272.004983601
468551.525137295,0,19,3,-3.66037673365565,1,486357.752186355
613634.564008439,1,19,4,23.6685460918596,1,562507.154848684
585274.055581284,1,22,4,-8.21358060795512,1,607644.704984191
497108.76158028,1,19,3,16.6827683480782,1,506419.499521346
572984.256283618,1,18,4,4.02161586099875,0,557222.263976682
562669.777562635,1,18,3,16.1659600101706,0,483694.907503595
527972.738932452,1,23,3,-6.23149402954925,1,554791.167437665
553332.294090953,0,22,4,-10.7111064563667,0,520964.070889172
529494.583081481,0,20,3,29.6971903737026,1,493298.443314273
467450.421125039,0,23,2,13.7122108709108,1,470028.403286072
555050.769936002,1,20,3,7.48206339550505,1,539881.18159523
605474.404233719,1,24,4,16.0246139355447,1,542097.552101519
444598.194380297,0,21,2,16.4385272548462,1,491912.888795583
481121.037858901,1,18,2,3.42502093888885,0,463584.016557779
534713.977271845,1,25,3,18.6252552158232,0,490032.118213819
555670.119073164,0,25,4,25.1493830655052,1,530952.188315314
508196.390394215,0,20,3,10.4895980810392,1,548359.016342454
496255.474922333,0,20,2,22.9678969026889,1,503356.131750717
566035.92434214,1,24,3,14.4475912738687,1,498947.944221204
584098.199929095,1,21,4,8.20805565374088,1,532630.374951341
469663.9341926,1,23,1,8.12331150005162,0,418562.514932966
592025.693793081,1,22,4,16.1857733540686,1,579826.433127079
511261.781170015,1,23,2,1.84395235494118,1,503310.682254616
582224.696272748,1,24,4,22.1643941655836,1,589621.114239781
466300.649514125,0,24,3,19.5448325854725,1,492397.203856091
471390.585967156,0,21,2,27.610355250059,1,467085.549173649
533135.477838892,0,22,4,5.49353584177502,0,561330.57940242
510007.687901163,1,19,3,7.37473872368628,1,549595.47362201
472717.452461175,0,24,2,4.63284689877672,1,481679.925235252
570708.405461054,1,22,4,1.41985209845689,0,568849.99437748
488722.224782579,0,22,2,-2.67474018074286,1,524200.177465075
480454.053937743,1,25,1,18.1682854046307,1,461773.777953591
530385.773762786,0,22,3,15.7637180479867,1,534335.235486676
526032.168728874,0,22,3,13.6549204237173,1,534506.461293222
446165.13461451,0,19,1,28.4195543025078,1,423909.184815151
502985.551162103,1,18,2,-14.44806008228,0,471729.936055352
489498.480117499,1,19,2,15.6533333332185,1,489876.738582291
502480.771402465,1,18,2,3.15385555585732,1,468780.792925576
413476.337632481,0,23,1,-1.15955923592433,1,481136.844257458
550500.229233056,0,23,4,26.9964377513117,1,570104.722930244
459133.306581825,0,23,1,7.19947614526153,1,467189.458437492
488417.622527514,0,24,3,-4.79003669255625,0,552725.901139503
481145.534040895,0,18,3,17.3186963815694,1,507379.451321407
540321.049941565,1,22,3,14.3363860667664,1,483639.976065489
554904.261954364,0,25,4,23.4611467678283,1,572316.696819708
453565.353078862,1,19,1,5.34117935894099,1,452183.419299335
566441.875801938,0,19,4,25.6111532215843,1,578966.601155877
487944.611187883,1,20,2,14.5745148423628,1,488689.16588975
509029.393751054,1,18,2,16.8145279539627,1,489836.516340251
491707.460640543,0,20,2,22.1171329564299,1,503302.828624236
605324.854888877,1,21,4,-12.2745848780938,0,556973.980661668
496007.045144843,0,19,2,14.916275508979,1,466477.693647144
567903.043922333,1,24,3,1.92547951236517,0,492687.781426198
526681.565379523,0,18,3,22.3028867316049,1,513043.089481324
501803.054490714,1,23,2,1.97706015622939,1,524279.006266564
548709.261655244,1,19,4,24.5222421125474,1,577866.722258744
544963.295152193,0,19,4,27.8720629967961,1,547021.258498173
576942.505300248,0,25,4,4.48358962286944,0,573049.780043754
470837.54108056,0,19,2,8.41069344648282,0,479348.020899169
429290.139635591,0,23,1,21.7633553713135,1,444826.956861516
500938.401756487,0,24,2,6.09992238980319,0,458237.504730483
581679.865866891,1,19,4,11.8938111151203,1,602005.695056167
456089.203017139,0,20,2,1.40743948308284,0,467984.7366305
588751.53420917,1,22,4,6.64184117519277,1,554773.082111536
588470.774047033,1,23,4,13.4729269775019,1,564853.946493957
559654.396720947,1,21,3,0.986564924892839,1,532896.852354906
615510.485699008,1,24,4,12.3677394121047,1,569557.612309656
540167.553793211,1,20,3,15.9909561220015,1,523277.620273824
436108.714746306,1,19,1,15.3630673002041,1,470706.57521051
524215.988010576,0,22,3,15.3433247377164,1,517110.965655565
510789.408184638,0,22,3,28.1117131125993,1,496747.45062105
